caldt,spindx,sprtrn
2012-04-11,1368.71,0.007449
2012-04-12,1387.57,0.013779
2012-04-13,1370.26,-0.012475
2012-04-16,1369.57,-0.000504
2012-04-17,1390.78,0.015487
2012-04-18,1385.14,-0.004055
2012-04-19,1376.92,-0.005934
2012-04-20,1378.53,0.001169
2012-04-23,1366.94,-0.008408
2012-04-24,1371.97,0.003680
2012-04-25,1390.69,0.013645
2012-04-26,1399.98,0.006680
2012-04-27,1403.36,0.002414
2012-04-30,1397.91,-0.003884
2012-05-01,1405.82,0.005658
2012-05-02,1402.31,-0.002497
2012-05-03,1391.57,-0.007659
2012-05-04,1369.10,-0.016147
2012-05-07,1369.58,0.000351
2012-05-08,1363.72,-0.004279
2012-05-09,1354.58,-0.006702
2012-05-10,1357.99,0.002517
2012-05-11,1353.39,-0.003387
2012-05-14,1338.35,-0.011113
2012-05-15,1330.66,-0.005746
2012-05-16,1324.80,-0.004404
2012-05-17,1304.86,-0.015051
2012-05-18,1295.22,-0.007388
2012-05-21,1315.99,0.016036
2012-05-22,1316.63,0.000486
2012-05-23,1318.86,0.001694
2012-05-24,1320.68,0.001380
2012-05-25,1317.82,-0.002166
2012-05-29,1332.42,0.011079
2012-05-30,1313.32,-0.014335
2012-05-31,1310.33,-0.002277
2012-06-01,1278.04,-0.024643
2012-06-04,1278.18,0.000110
2012-06-05,1285.50,0.005727
2012-06-06,1315.13,0.023049
2012-06-07,1314.99,-0.000106
2012-06-08,1325.66,0.008114
2012-06-11,1308.93,-0.012620
2012-06-12,1324.18,0.011651
2012-06-13,1314.88,-0.007023
2012-06-14,1329.10,0.010815
2012-06-15,1342.84,0.010338
2012-06-18,1344.78,0.001445
2012-06-19,1357.98,0.009816
2012-06-20,1355.69,-0.001686
2012-06-21,1325.51,-0.022262
2012-06-22,1335.02,0.007175
2012-06-25,1313.72,-0.015955
2012-06-26,1319.99,0.004773
2012-06-27,1331.85,0.008985
2012-06-28,1329.04,-0.002110
2012-06-29,1362.16,0.024920
2012-07-02,1365.51,0.002459
2012-07-03,1374.02,0.006232
2012-07-05,1367.58,-0.004687
2012-07-06,1354.68,-0.009433
2012-07-09,1352.46,-0.001639
2012-07-10,1341.47,-0.008126
2012-07-11,1341.45,-0.000015
2012-07-12,1334.76,-0.004987
2012-07-13,1356.78,0.016497
2012-07-16,1353.64,-0.002314
2012-07-17,1363.67,0.007410
2012-07-18,1372.78,0.006681
2012-07-19,1376.51,0.002717
2012-07-20,1362.66,-0.010062
2012-07-23,1350.52,-0.008909
2012-07-24,1338.31,-0.009041
2012-07-25,1337.89,-0.000314
2012-07-26,1360.02,0.016541
2012-07-27,1385.97,0.019081
2012-07-30,1385.30,-0.000483
2012-07-31,1379.32,-0.004317
2012-08-01,1375.14,-0.003030
2012-08-02,1365.00,-0.007374
2012-08-03,1390.99,0.019040
2012-08-06,1394.23,0.002329
2012-08-07,1401.35,0.005107
2012-08-08,1402.22,0.000621
2012-08-09,1402.80,0.000414
2012-08-10,1405.87,0.002188
2012-08-13,1404.11,-0.001252
2012-08-14,1403.93,-0.000128
2012-08-15,1405.53,0.001140
2012-08-16,1415.51,0.007101
2012-08-17,1418.16,0.001872
2012-08-20,1418.13,-0.000021
2012-08-21,1413.17,-0.003498
2012-08-22,1413.49,0.000226
2012-08-23,1402.08,-0.008072
2012-08-24,1411.13,0.006455
2012-08-27,1410.44,-0.000489
2012-08-28,1409.30,-0.000808
2012-08-29,1410.49,0.000844
2012-08-30,1399.48,-0.007806
2012-08-31,1406.58,0.005073
2012-09-04,1404.94,-0.001166
2012-09-05,1403.44,-0.001068
2012-09-06,1432.12,0.020436
2012-09-07,1437.92,0.004050
2012-09-10,1429.08,-0.006148
2012-09-11,1433.56,0.003135
2012-09-12,1436.56,0.002093
2012-09-13,1459.99,0.016310
2012-09-14,1465.77,0.003959
2012-09-17,1461.19,-0.003125
2012-09-18,1459.32,-0.001280
2012-09-19,1461.05,0.001185
2012-09-20,1460.26,-0.000541
2012-09-21,1460.15,-0.000075
2012-09-24,1456.89,-0.002233
2012-09-25,1441.59,-0.010502
2012-09-26,1433.32,-0.005737
2012-09-27,1447.15,0.009649
2012-09-28,1440.67,-0.004478
2012-10-01,1444.49,0.002652
2012-10-02,1445.75,0.000872
2012-10-03,1450.99,0.003624
2012-10-04,1461.40,0.007174
2012-10-05,1460.93,-0.000322
2012-10-08,1455.88,-0.003457
2012-10-09,1441.48,-0.009891
2012-10-10,1432.56,-0.006188
2012-10-11,1432.84,0.000195
2012-10-12,1428.59,-0.002966
2012-10-15,1440.13,0.008078
2012-10-16,1454.92,0.010270
2012-10-17,1460.91,0.004117
2012-10-18,1457.34,-0.002444
2012-10-19,1433.19,-0.016571
2012-10-22,1433.82,0.000440
2012-10-23,1413.11,-0.014444
2012-10-24,1408.75,-0.003085
2012-10-25,1412.97,0.002996
2012-10-26,1411.94,-0.000729
2012-10-31,1412.16,0.000156
2012-11-01,1427.59,0.010927
2012-11-02,1414.20,-0.009379
2012-11-05,1417.26,0.002164
2012-11-06,1428.39,0.007853
2012-11-07,1394.53,-0.023705
2012-11-08,1377.51,-0.012205
2012-11-09,1379.85,0.001699
2012-11-12,1380.03,0.000130
2012-11-13,1374.53,-0.003985
2012-11-14,1355.49,-0.013852
2012-11-15,1353.33,-0.001594
2012-11-16,1359.88,0.004840
2012-11-19,1386.89,0.019862
2012-11-20,1387.81,0.000663
2012-11-21,1391.03,0.002320
2012-11-23,1409.15,0.013026
2012-11-26,1406.29,-0.002030
2012-11-27,1398.94,-0.005227
2012-11-28,1409.93,0.007856
2012-11-29,1415.95,0.004270
2012-11-30,1416.18,0.000162
2012-12-03,1409.46,-0.004745
2012-12-04,1407.05,-0.001710
2012-12-05,1409.28,0.001585
2012-12-06,1413.94,0.003307
2012-12-07,1418.07,0.002921
2012-12-10,1418.55,0.000338
2012-12-11,1427.84,0.006549
2012-12-12,1428.48,0.000448
2012-12-13,1419.45,-0.006321
2012-12-14,1413.58,-0.004135
2012-12-17,1430.36,0.011871
2012-12-18,1446.79,0.011487
2012-12-19,1435.81,-0.007589
2012-12-20,1443.69,0.005488
2012-12-21,1430.15,-0.009379
2012-12-24,1426.66,-0.002440
2012-12-26,1419.83,-0.004787
2012-12-27,1418.10,-0.001218
2012-12-28,1402.43,-0.011050
2012-12-31,1426.19,0.016942
2013-01-02,1462.42,0.025403
2013-01-03,1459.37,-0.002086
2013-01-04,1466.47,0.004865
2013-01-07,1461.89,-0.003123
2013-01-08,1457.15,-0.003242
2013-01-09,1461.02,0.002656
2013-01-10,1472.12,0.007597
2013-01-11,1472.05,-0.000048
2013-01-14,1470.68,-0.000931
2013-01-15,1472.34,0.001129
2013-01-16,1472.63,0.000197
2013-01-17,1480.94,0.005643
2013-01-18,1485.98,0.003403
2013-01-22,1492.56,0.004428
2013-01-23,1494.81,0.001507
2013-01-24,1494.82,0.000007
2013-01-25,1502.96,0.005445
2013-01-28,1500.18,-0.001850
2013-01-29,1507.84,0.005106
2013-01-30,1501.96,-0.003900
2013-01-31,1498.11,-0.002563
2013-02-01,1513.17,0.010053
2013-02-04,1495.71,-0.011539
2013-02-05,1511.29,0.010416
2013-02-06,1512.12,0.000549
2013-02-07,1509.39,-0.001805
2013-02-08,1517.93,0.005658
2013-02-11,1517.01,-0.000606
2013-02-12,1519.43,0.001595
2013-02-13,1520.33,0.000592
2013-02-14,1521.38,0.000691
2013-02-15,1519.79,-0.001045
2013-02-19,1530.94,0.007337
2013-02-20,1511.95,-0.012404
2013-02-21,1502.42,-0.006303
2013-02-22,1515.60,0.008773
2013-02-25,1487.85,-0.018310
2013-02-26,1496.94,0.006109
2013-02-27,1515.99,0.012726
2013-02-28,1514.68,-0.000864
2013-03-01,1518.20,0.002324
2013-03-04,1525.20,0.004611
2013-03-05,1539.79,0.009566
2013-03-06,1541.46,0.001085
2013-03-07,1544.26,0.001816
2013-03-08,1551.18,0.004481
2013-03-11,1556.22,0.003249
2013-03-12,1552.48,-0.002403
2013-03-13,1554.52,0.001314
2013-03-14,1563.23,0.005603
2013-03-15,1560.70,-0.001618
2013-03-18,1552.10,-0.005510
2013-03-19,1548.34,-0.002423
2013-03-20,1558.71,0.006697
2013-03-21,1545.80,-0.008282
2013-03-22,1556.89,0.007174
2013-03-25,1551.69,-0.003340
2013-03-26,1563.77,0.007785
2013-03-27,1562.85,-0.000588
2013-03-28,1569.19,0.004057
2013-04-01,1562.17,-0.004474
2013-04-02,1570.25,0.005172
2013-04-03,1553.69,-0.010546
2013-04-04,1559.98,0.004048
2013-04-05,1553.28,-0.004295
2013-04-08,1563.07,0.006303
2013-04-09,1568.61,0.003544
2013-04-10,1587.73,0.012189
2013-04-11,1593.37,0.003552
2013-04-12,1588.85,-0.002837
2013-04-15,1552.36,-0.022966
2013-04-16,1574.57,0.014307
2013-04-17,1552.01,-0.014328
2013-04-18,1541.61,-0.006701
2013-04-19,1555.25,0.008848
2013-04-22,1562.50,0.004662
2013-04-23,1578.78,0.010419
2013-04-24,1578.79,0.000006
2013-04-25,1585.16,0.004035
2013-04-26,1582.24,-0.001842
2013-04-29,1593.61,0.007186
2013-04-30,1597.57,0.002485
2013-05-01,1582.70,-0.009308
2013-05-02,1597.59,0.009408
2013-05-03,1614.42,0.010535
2013-05-06,1617.50,0.001908
2013-05-07,1625.96,0.005230
2013-05-08,1632.69,0.004139
2013-05-09,1626.67,-0.003687
2013-05-10,1633.70,0.004322
2013-05-13,1633.77,0.000043
2013-05-14,1650.34,0.010142
2013-05-15,1658.78,0.005114
2013-05-16,1650.47,-0.005010
2013-05-17,1667.47,0.010300
2013-05-20,1666.29,-0.000708
2013-05-21,1669.16,0.001722
2013-05-22,1655.35,-0.008274
2013-05-23,1650.51,-0.002924
2013-05-24,1649.60,-0.000551
2013-05-28,1660.06,0.006341
2013-05-29,1648.36,-0.007048
2013-05-30,1654.41,0.003670
2013-05-31,1630.74,-0.014307
2013-06-03,1640.42,0.005936
2013-06-04,1631.38,-0.005511
2013-06-05,1608.90,-0.013780
2013-06-06,1622.56,0.008490
2013-06-07,1643.38,0.012832
2013-06-10,1642.81,-0.000347
2013-06-11,1626.13,-0.010153
2013-06-12,1612.52,-0.008370
2013-06-13,1636.36,0.014784
2013-06-14,1626.73,-0.005885
2013-06-17,1639.04,0.007567
2013-06-18,1651.81,0.007791
2013-06-19,1628.93,-0.013851
2013-06-20,1588.19,-0.025010
2013-06-21,1592.43,0.002670
2013-06-24,1573.09,-0.012145
2013-06-25,1588.03,0.009497
2013-06-26,1603.26,0.009590
2013-06-27,1613.20,0.006200
2013-06-28,1606.28,-0.004290
2013-07-01,1614.96,0.005404
2013-07-02,1614.08,-0.000545
2013-07-03,1615.41,0.000824
2013-07-05,1631.89,0.010202
2013-07-08,1640.46,0.005252
2013-07-09,1652.32,0.007230
2013-07-10,1652.62,0.000182
2013-07-11,1675.02,0.013554
2013-07-12,1680.19,0.003087
2013-07-15,1682.50,0.001375
2013-07-16,1676.26,-0.003709
2013-07-17,1680.91,0.002774
2013-07-18,1689.37,0.005033
2013-07-19,1692.09,0.001610
2013-07-22,1695.53,0.002033
2013-07-23,1692.39,-0.001852
2013-07-24,1685.94,-0.003811
2013-07-25,1690.25,0.002556
2013-07-26,1691.65,0.000828
2013-07-29,1685.33,-0.003736
2013-07-30,1685.96,0.000374
2013-07-31,1685.73,-0.000136
2013-08-01,1706.87,0.012541
2013-08-02,1709.67,0.001640
2013-08-05,1707.14,-0.001480
2013-08-06,1697.37,-0.005723
2013-08-07,1690.91,-0.003806
2013-08-08,1697.48,0.003885
2013-08-09,1691.42,-0.003570
2013-08-12,1689.47,-0.001153
2013-08-13,1694.16,0.002776
2013-08-14,1685.39,-0.005177
2013-08-15,1661.32,-0.014282
2013-08-16,1655.83,-0.003305
2013-08-19,1646.06,-0.005900
2013-08-20,1652.35,0.003821
2013-08-21,1642.80,-0.005780
2013-08-22,1656.96,0.008619
2013-08-23,1663.50,0.003947
2013-08-26,1656.78,-0.004040
2013-08-27,1630.48,-0.015874
2013-08-28,1634.96,0.002748
2013-08-29,1638.17,0.001963
2013-08-30,1632.97,-0.003174
2013-09-03,1639.77,0.004164
2013-09-04,1653.08,0.008117
2013-09-05,1655.08,0.001210
2013-09-06,1655.17,0.000054
2013-09-09,1671.71,0.009993
2013-09-10,1683.99,0.007346
2013-09-11,1689.13,0.003052
2013-09-12,1683.42,-0.003380
2013-09-13,1687.99,0.002715
2013-09-16,1697.60,0.005693
2013-09-17,1704.76,0.004218
2013-09-18,1725.52,0.012178
2013-09-19,1722.34,-0.001843
2013-09-20,1709.91,-0.007217
2013-09-23,1701.84,-0.004720
2013-09-24,1697.42,-0.002597
2013-09-25,1692.77,-0.002739
2013-09-26,1698.67,0.003485
2013-09-27,1691.75,-0.004074
2013-09-30,1681.55,-0.006029
2013-10-01,1695.00,0.007999
2013-10-02,1693.87,-0.000667
2013-10-03,1678.66,-0.008979
2013-10-04,1690.50,0.007053
2013-10-07,1676.12,-0.008506
2013-10-08,1655.45,-0.012332
2013-10-09,1656.40,0.000574
2013-10-10,1692.56,0.021830
2013-10-11,1703.20,0.006286
2013-10-14,1710.14,0.004075
2013-10-15,1698.06,-0.007064
2013-10-16,1721.54,0.013828
2013-10-17,1733.15,0.006744
2013-10-18,1744.50,0.006549
2013-10-21,1744.66,0.000092
2013-10-22,1754.67,0.005738
2013-10-23,1746.38,-0.004725
2013-10-24,1752.07,0.003258
2013-10-25,1759.77,0.004395
2013-10-28,1762.11,0.001330
2013-10-29,1771.95,0.005584
2013-10-30,1763.31,-0.004876
2013-10-31,1756.54,-0.003839
2013-11-01,1761.64,0.002903
2013-11-04,1767.93,0.003571
2013-11-05,1762.97,-0.002806
2013-11-06,1770.49,0.004266
2013-11-07,1747.15,-0.013183
2013-11-08,1770.61,0.013428
2013-11-11,1771.89,0.000723
2013-11-12,1767.69,-0.002370
2013-11-13,1782.00,0.008095
2013-11-14,1790.62,0.004837
2013-11-15,1798.18,0.004222
2013-11-18,1791.53,-0.003698
2013-11-19,1787.87,-0.002043
2013-11-20,1781.37,-0.003636
2013-11-21,1795.85,0.008129
2013-11-22,1804.76,0.004961
2013-11-25,1802.48,-0.001263
2013-11-26,1802.75,0.000150
2013-11-27,1807.23,0.002485
2013-11-29,1805.81,-0.000786
2013-12-02,1800.90,-0.002719
2013-12-03,1795.15,-0.003193
2013-12-04,1792.81,-0.001304
2013-12-05,1785.03,-0.004340
2013-12-06,1805.09,0.011238
2013-12-09,1808.37,0.001817
2013-12-10,1802.62,-0.003180
2013-12-11,1782.22,-0.011317
2013-12-12,1775.50,-0.003771
2013-12-13,1775.32,-0.000101
2013-12-16,1786.54,0.006320
2013-12-17,1781.00,-0.003101
2013-12-18,1810.65,0.016648
2013-12-19,1809.60,-0.000580
2013-12-20,1818.32,0.004819
2013-12-23,1827.99,0.005318
2013-12-24,1833.32,0.002916
2013-12-26,1842.02,0.004745
2013-12-27,1841.40,-0.000337
2013-12-30,1841.07,-0.000179
2013-12-31,1848.36,0.003960
2014-01-02,1831.98,-0.008862
2014-01-03,1831.37,-0.000333
2014-01-06,1826.77,-0.002512
2014-01-07,1837.88,0.006082
2014-01-08,1837.49,-0.000212
2014-01-09,1838.13,0.000348
2014-01-10,1842.37,0.002307
2014-01-13,1819.20,-0.012576
2014-01-14,1838.88,0.010818
2014-01-15,1848.38,0.005166
2014-01-16,1845.89,-0.001347
2014-01-17,1838.70,-0.003895
2014-01-21,1843.80,0.002774
2014-01-22,1844.86,0.000575
2014-01-23,1828.46,-0.008890
2014-01-24,1790.29,-0.020875
2014-01-27,1781.56,-0.004876
2014-01-28,1792.50,0.006141
2014-01-29,1774.20,-0.010209
2014-01-30,1794.19,0.011267
2014-01-31,1782.59,-0.006465
2014-02-03,1741.89,-0.022832
2014-02-04,1755.20,0.007641
2014-02-05,1751.64,-0.002028
2014-02-06,1773.43,0.012440
2014-02-07,1797.02,0.013302
2014-02-10,1799.84,0.001569
2014-02-11,1819.75,0.011062
2014-02-12,1819.26,-0.000269
2014-02-13,1829.83,0.005810
2014-02-14,1838.63,0.004809
2014-02-18,1840.76,0.001158
2014-02-19,1828.75,-0.006524
2014-02-20,1839.78,0.006031
2014-02-21,1836.25,-0.001919
2014-02-24,1847.61,0.006187
2014-02-25,1845.12,-0.001348
2014-02-26,1845.16,0.000022
2014-02-27,1854.29,0.004948
2014-02-28,1859.45,0.002783
2014-03-03,1845.73,-0.007379
2014-03-04,1873.91,0.015268
2014-03-05,1873.81,-0.000053
2014-03-06,1877.03,0.001718
2014-03-07,1878.04,0.000538
2014-03-10,1877.17,-0.000463
2014-03-11,1867.63,-0.005082
2014-03-12,1868.20,0.000305
2014-03-13,1846.34,-0.011701
2014-03-14,1841.13,-0.002822
2014-03-17,1858.83,0.009614
2014-03-18,1872.25,0.007220
2014-03-19,1860.77,-0.006132
2014-03-20,1872.01,0.006041
2014-03-21,1866.52,-0.002933
2014-03-24,1857.44,-0.004865
2014-03-25,1865.62,0.004404
2014-03-26,1852.56,-0.007000
2014-03-27,1849.04,-0.001900
2014-03-28,1857.62,0.004640
2014-03-31,1872.34,0.007924
2014-04-01,1885.52,0.007039
2014-04-02,1890.90,0.002853
2014-04-03,1888.77,-0.001126
2014-04-04,1865.09,-0.012537
2014-04-07,1845.04,-0.010750
2014-04-08,1851.96,0.003751
2014-04-09,1872.18,0.010918
2014-04-10,1833.08,-0.020885
2014-04-11,1815.69,-0.009487
2014-04-14,1830.61,0.008217
2014-04-15,1842.98,0.006757
2014-04-16,1862.31,0.010488
2014-04-17,1864.85,0.001364
2014-04-21,1871.89,0.003775
2014-04-22,1879.55,0.004092
2014-04-23,1875.39,-0.002213
2014-04-24,1878.61,0.001717
2014-04-25,1863.40,-0.008096
2014-04-28,1869.43,0.003236
2014-04-29,1878.33,0.004761
2014-04-30,1883.95,0.002992
2014-05-01,1883.68,-0.000143
2014-05-02,1881.14,-0.001348
2014-05-05,1884.66,0.001871
2014-05-06,1867.72,-0.008988
2014-05-07,1878.21,0.005616
2014-05-08,1875.63,-0.001374
2014-05-09,1878.48,0.001519
2014-05-12,1896.65,0.009673
2014-05-13,1897.45,0.000422
2014-05-14,1888.53,-0.004701
2014-05-15,1870.85,-0.009362
2014-05-16,1877.86,0.003747
2014-05-19,1885.08,0.003845
2014-05-20,1872.83,-0.006498
2014-05-21,1888.03,0.008116
2014-05-22,1892.49,0.002362
2014-05-23,1900.53,0.004248
2014-05-27,1911.91,0.005988
2014-05-28,1909.78,-0.001114
2014-05-29,1920.03,0.005367
2014-05-30,1923.57,0.001844
2014-06-02,1924.97,0.000728
2014-06-03,1924.24,-0.000379
2014-06-04,1927.88,0.001892
2014-06-05,1940.46,0.006525
2014-06-06,1949.44,0.004628
2014-06-09,1951.27,0.000939
2014-06-10,1950.79,-0.000246
2014-06-11,1943.89,-0.003537
2014-06-12,1930.11,-0.007089
2014-06-13,1936.16,0.003135
2014-06-16,1937.78,0.000837
2014-06-17,1941.99,0.002173
2014-06-18,1956.98,0.007719
2014-06-19,1959.48,0.001277
2014-06-20,1962.87,0.001730
2014-06-23,1962.61,-0.000132
2014-06-24,1949.98,-0.006435
2014-06-25,1959.53,0.004897
2014-06-26,1957.22,-0.001179
2014-06-27,1960.96,0.001911
2014-06-30,1960.23,-0.000372
2014-07-01,1973.32,0.006678
2014-07-02,1974.62,0.000659
2014-07-03,1985.44,0.005480
2014-07-07,1977.65,-0.003924
2014-07-08,1963.71,-0.007049
2014-07-09,1972.83,0.004644
2014-07-10,1964.68,-0.004131
2014-07-11,1967.57,0.001471
2014-07-14,1977.10,0.004844
2014-07-15,1973.28,-0.001932
2014-07-16,1981.57,0.004201
2014-07-17,1958.12,-0.011834
2014-07-18,1978.22,0.010265
2014-07-21,1973.63,-0.002320
2014-07-22,1983.53,0.005016
2014-07-23,1987.01,0.001754
2014-07-24,1987.98,0.000488
2014-07-25,1978.34,-0.004849
2014-07-28,1978.91,0.000288
2014-07-29,1969.95,-0.004528
2014-07-30,1970.07,0.000061
2014-07-31,1930.67,-0.019999
2014-08-01,1925.15,-0.002859
2014-08-04,1938.99,0.007189
2014-08-05,1920.21,-0.009685
2014-08-06,1920.24,0.000016
2014-08-07,1909.57,-0.005557
2014-08-08,1931.59,0.011531
2014-08-11,1936.92,0.002759
2014-08-12,1933.75,-0.001637
2014-08-13,1946.72,0.006707
2014-08-14,1955.18,0.004346
2014-08-15,1955.06,-0.000061
2014-08-18,1971.74,0.008532
2014-08-19,1981.60,0.005001
2014-08-20,1986.51,0.002478
2014-08-21,1992.37,0.002950
2014-08-22,1988.40,-0.001993
2014-08-25,1997.92,0.004788
2014-08-26,2000.02,0.001051
2014-08-27,2000.12,0.000050
2014-08-28,1996.74,-0.001690
2014-08-29,2003.37,0.003320
2014-09-02,2002.28,-0.000544
2014-09-03,2000.72,-0.000779
2014-09-04,1997.65,-0.001534
2014-09-05,2007.71,0.005036
2014-09-08,2001.54,-0.003073
2014-09-09,1988.44,-0.006545
2014-09-10,1995.69,0.003646
2014-09-11,1997.45,0.000882
2014-09-12,1985.54,-0.005963
2014-09-15,1984.13,-0.000710
2014-09-16,1998.98,0.007484
2014-09-17,2001.57,0.001296
2014-09-18,2011.36,0.004891
2014-09-19,2010.40,-0.000477
2014-09-22,1994.29,-0.008013
2014-09-23,1982.77,-0.005776
2014-09-24,1998.30,0.007832
2014-09-25,1965.99,-0.016169
2014-09-26,1982.85,0.008576
2014-09-29,1977.80,-0.002547
2014-09-30,1972.29,-0.002786
2014-10-01,1946.16,-0.013249
2014-10-02,1946.17,0.000005
2014-10-03,1967.90,0.011166
2014-10-06,1964.82,-0.001565
2014-10-07,1935.10,-0.015126
2014-10-08,1968.89,0.017462
2014-10-09,1928.21,-0.020661
2014-10-10,1906.13,-0.011451
2014-10-13,1874.74,-0.016468
2014-10-14,1877.70,0.001579
2014-10-15,1862.49,-0.008100
2014-10-16,1862.76,0.000145
2014-10-17,1886.76,0.012884
2014-10-20,1904.01,0.009143
2014-10-21,1941.28,0.019574
2014-10-22,1927.11,-0.007299
2014-10-23,1950.82,0.012303
2014-10-24,1964.58,0.007053
2014-10-27,1961.63,-0.001502
2014-10-28,1985.05,0.011939
2014-10-29,1982.30,-0.001385
2014-10-30,1994.65,0.006230
2014-10-31,2018.05,0.011731
2014-11-03,2017.81,-0.000119
2014-11-04,2012.10,-0.002830
2014-11-05,2023.57,0.005701
2014-11-06,2031.21,0.003776
2014-11-07,2031.92,0.000350
2014-11-10,2038.26,0.003120
2014-11-11,2039.68,0.000697
2014-11-12,2038.25,-0.000701
2014-11-13,2039.33,0.000530
2014-11-14,2039.82,0.000240
2014-11-17,2041.32,0.000735
2014-11-18,2051.80,0.005134
2014-11-19,2048.72,-0.001501
2014-11-20,2052.75,0.001967
2014-11-21,2063.50,0.005237
2014-11-24,2069.41,0.002864
2014-11-25,2067.03,-0.001150
2014-11-26,2072.83,0.002806
2014-11-28,2067.56,-0.002542
2014-12-01,2053.44,-0.006829
2014-12-02,2066.55,0.006384
2014-12-03,2074.33,0.003765
2014-12-04,2071.92,-0.001162
2014-12-05,2075.37,0.001665
2014-12-08,2060.31,-0.007257
2014-12-09,2059.82,-0.000238
2014-12-10,2026.14,-0.016351
2014-12-11,2035.33,0.004536
2014-12-12,2002.33,-0.016214
2014-12-15,1989.63,-0.006343
2014-12-16,1972.74,-0.008489
2014-12-17,2012.89,0.020352
2014-12-18,2061.23,0.024015
2014-12-19,2070.65,0.004570
2014-12-22,2078.54,0.003810
2014-12-23,2082.17,0.001746
2014-12-24,2081.88,-0.000139
2014-12-26,2088.77,0.003310
2014-12-29,2090.57,0.000862
2014-12-30,2080.35,-0.004889
2014-12-31,2058.90,-0.010311
2015-01-02,2058.20,-0.000340
2015-01-05,2020.58,-0.018278
2015-01-06,2002.61,-0.008893
2015-01-07,2025.90,0.011630
2015-01-08,2062.14,0.017888
2015-01-09,2044.81,-0.008404
2015-01-12,2028.26,-0.008094
2015-01-13,2023.03,-0.002579
2015-01-14,2011.27,-0.005813
2015-01-15,1992.67,-0.009248
2015-01-16,2019.42,0.013424
2015-01-20,2022.55,0.001550
2015-01-21,2032.12,0.004732
2015-01-22,2063.15,0.015270
2015-01-23,2051.82,-0.005492
2015-01-26,2057.09,0.002568
2015-01-27,2029.55,-0.013388
2015-01-28,2002.16,-0.013496
2015-01-29,2021.25,0.009535
2015-01-30,1994.99,-0.012992
2015-02-02,2020.85,0.012962
2015-02-03,2050.03,0.014439
2015-02-04,2041.51,-0.004156
2015-02-05,2062.52,0.010291
2015-02-06,2055.47,-0.003418
2015-02-09,2046.74,-0.004247
2015-02-10,2068.59,0.010676
2015-02-11,2068.53,-0.000029
2015-02-12,2088.48,0.009645
2015-02-13,2096.99,0.004075
2015-02-17,2100.34,0.001598
2015-02-18,2099.68,-0.000314
2015-02-19,2097.45,-0.001062
2015-02-20,2110.30,0.006126
2015-02-23,2109.66,-0.000303
2015-02-24,2115.48,0.002759
2015-02-25,2113.86,-0.000766
2015-02-26,2110.74,-0.001476
2015-02-27,2104.50,-0.002956
2015-03-02,2117.39,0.006125
2015-03-03,2107.78,-0.004539
2015-03-04,2098.53,-0.004389
2015-03-05,2101.04,0.001196
2015-03-06,2071.26,-0.014174
2015-03-09,2079.43,0.003944
2015-03-10,2044.16,-0.016961
2015-03-11,2040.24,-0.001918
2015-03-12,2065.95,0.012601
2015-03-13,2053.40,-0.006075
2015-03-16,2081.19,0.013534
2015-03-17,2074.28,-0.003320
2015-03-18,2099.50,0.012158
2015-03-19,2089.27,-0.004873
2015-03-20,2108.10,0.009013
2015-03-23,2104.42,-0.001746
2015-03-24,2091.50,-0.006139
2015-03-25,2061.05,-0.014559
2015-03-26,2056.15,-0.002377
2015-03-27,2061.02,0.002369
2015-03-30,2086.24,0.012237
2015-03-31,2067.89,-0.008796
2015-04-01,2059.69,-0.003965
2015-04-02,2066.96,0.003530
2015-04-06,2080.62,0.006609
2015-04-07,2076.33,-0.002062
2015-04-08,2081.90,0.002683
2015-04-09,2091.18,0.004457
2015-04-10,2102.06,0.005203
2015-04-13,2092.43,-0.004581
2015-04-14,2095.84,0.001630
2015-04-15,2106.63,0.005148
2015-04-16,2104.99,-0.000778
2015-04-17,2081.18,-0.011311
2015-04-20,2100.40,0.009235
2015-04-21,2097.29,-0.001481
2015-04-22,2107.96,0.005088
2015-04-23,2112.93,0.002358
2015-04-24,2117.69,0.002253
2015-04-27,2108.92,-0.004141
2015-04-28,2114.76,0.002769
2015-04-29,2106.85,-0.003740
2015-04-30,2085.51,-0.010129
2015-05-01,2108.29,0.010923
2015-05-04,2114.49,0.002941
2015-05-05,2089.46,-0.011837
2015-05-06,2080.15,-0.004456
2015-05-07,2088.00,0.003774
2015-05-08,2116.10,0.013458
2015-05-11,2105.33,-0.005090
2015-05-12,2099.12,-0.002950
2015-05-13,2098.48,-0.000305
2015-05-14,2121.10,0.010779
2015-05-15,2122.73,0.000768
2015-05-18,2129.20,0.003048
2015-05-19,2127.83,-0.000643
2015-05-20,2125.85,-0.000931
2015-05-21,2130.82,0.002338
2015-05-22,2126.06,-0.002234
2015-05-26,2104.20,-0.010282
2015-05-27,2123.48,0.009163
2015-05-28,2120.79,-0.001267
2015-05-29,2107.39,-0.006318
2015-06-01,2111.73,0.002059
2015-06-02,2109.60,-0.001009
2015-06-03,2114.07,0.002119
2015-06-04,2095.84,-0.008623
2015-06-05,2092.83,-0.001436
2015-06-08,2079.28,-0.006474
2015-06-09,2080.15,0.000418
2015-06-10,2105.20,0.012042
2015-06-11,2108.86,0.001739
2015-06-12,2094.11,-0.006994
2015-06-15,2084.43,-0.004622
2015-06-16,2096.29,0.005690
2015-06-17,2100.44,0.001980
